CellType,BarID,DeviceID,CellID,X,Y
Bar1E,G1_1E,41,Bar1E_G1_1E_41,-18068,51730.5
Bar1E,G1_1E,42,Bar1E_G1_1E_42,-18068,51480.5
Bar1E,G1_1E,43,Bar1E_G1_1E_43,-18068,51230.5
Bar1E,G1_1E,44,Bar1E_G1_1E_44,-18068,50980.5
Bar1E,G1_1E,45,Bar1E_G1_1E_45,-18068,50730.5
Bar1E,G1_1E,46,Bar1E_G1_1E_46,-18068,50480.5
Bar1E,G1_1E,47,Bar1E_G1_1E_47,-18068,50230.5
Bar1E,G1_1E,48,Bar1E_G1_1E_48,-18068,49980.5
Bar1E,G1_1E,49,Bar1E_G1_1E_49,-18068,49730.5
Bar1E,G1_1E,50,Bar1E_G1_1E_50,-18068,49480.5
Bar1E,G1_1E,51,Bar1E_G1_1E_51,-18068,49230.5
Bar1E,G1_1E,52,Bar1E_G1_1E_52,-18068,48980.5
Bar1E,G1_1E,53,Bar1E_G1_1E_53,-18068,48730.5
Bar1E,G1_1E,54,Bar1E_G1_1E_54,-18068,48480.5
Bar1E,G1_1E,55,Bar1E_G1_1E_55,-18068,48230.5
Bar1E,G1_1E,56,Bar1E_G1_1E_56,-18068,47980.5
Bar1E,G1_1E,57,Bar1E_G1_1E_57,-18068,47730.5
Bar1E,G1_1E,58,Bar1E_G1_1E_58,-18068,47480.5
Bar1E,G1_1E,59,Bar1E_G1_1E_59,-18068,47230.5
Bar1E,G1_1E,60,Bar1E_G1_1E_60,-18068,46980.5
Bar1E,G1_1E,61,Bar1E_G1_1E_61,-18068,46730.5
Bar1E,G1_1E,62,Bar1E_G1_1E_62,-18068,46480.5
Bar1E,G1_1E,63,Bar1E_G1_1E_63,-18068,46230.5
Bar1E,G1_1E,64,Bar1E_G1_1E_64,-18068,45980.5
Bar1E,G1_1E,65,Bar1E_G1_1E_65,-18068,45730.5
Bar1E,G1_1E,66,Bar1E_G1_1E_66,-18068,45480.5
Bar1E,G1_1E,67,Bar1E_G1_1E_67,-18068,45230.5
Bar2A,G1_2A,1,Bar2A_G1_2A_01,-17068,64730.5
Bar2A,G1_2A,2,Bar2A_G1_2A_02,-17068,64480.5
Bar2A,G1_2A,3,Bar2A_G1_2A_03,-17068,64230.5
Bar2A,G1_2A,4,Bar2A_G1_2A_04,-17068,63980.5
Bar2A,G1_2A,5,Bar2A_G1_2A_05,-17068,63730.5
Bar2A,G1_2A,6,Bar2A_G1_2A_06,-17068,63480.5
Bar2A,G1_2A,7,Bar2A_G1_2A_07,-17068,63230.5
Bar2A,G1_2A,8,Bar2A_G1_2A_08,-17068,62980.5
Bar2A,G1_2A,9,Bar2A_G1_2A_09,-17068,62730.5
Bar2A,G1_2A,10,Bar2A_G1_2A_10,-17068,62480.5
Bar2A,G1_2A,11,Bar2A_G1_2A_11,-17068,62230.5
Bar2A,G1_2A,12,Bar2A_G1_2A_12,-17068,61980.5
Bar2A,G1_2A,13,Bar2A_G1_2A_13,-17068,61730.5
Bar2A,G1_2A,14,Bar2A_G1_2A_14,-17068,61480.5
Bar2A,G1_2A,15,Bar2A_G1_2A_15,-17068,61230.5
Bar2A,G1_2A,16,Bar2A_G1_2A_16,-17068,60980.5
Bar2A,G1_2A,17,Bar2A_G1_2A_17,-17068,60730.5
Bar2A,G1_2A,18,Bar2A_G1_2A_18,-17068,60480.5
Bar2A,G1_2A,19,Bar2A_G1_2A_19,-17068,60230.5
Bar2A,G1_2A,20,Bar2A_G1_2A_20,-17068,59980.5
Bar2A,G1_2A,21,Bar2A_G1_2A_21,-17068,59730.5
Bar2A,G1_2A,22,Bar2A_G1_2A_22,-17068,59480.5
Bar2A,G1_2A,23,Bar2A_G1_2A_23,-17068,59230.5
Bar2A,G1_2A,24,Bar2A_G1_2A_24,-17068,58980.5
Bar2A,G1_2A,25,Bar2A_G1_2A_25,-17068,58730.5
Bar2A,G1_2A,26,Bar2A_G1_2A_26,-17068,58480.5
Bar2A,G1_2A,27,Bar2A_G1_2A_27,-17068,58230.5
Bar2A,G1_2A,28,Bar2A_G1_2A_28,-17068,57980.5
Bar2A,G1_2A,29,Bar2A_G1_2A_29,-17068,57730.5
Bar2A,G1_2A,30,Bar2A_G1_2A_30,-17068,57480.5
Bar2A,G1_2A,31,Bar2A_G1_2A_31,-17068,57230.5
Bar2A,G1_2A,32,Bar2A_G1_2A_32,-17068,56980.5
Bar2A,G1_2A,33,Bar2A_G1_2A_33,-17068,56730.5
Bar2A,G1_2A,34,Bar2A_G1_2A_34,-17068,56480.5
Bar2A,G1_2A,35,Bar2A_G1_2A_35,-17068,56230.5
Bar2A,G1_2A,36,Bar2A_G1_2A_36,-17068,55980.5
Bar2A,G1_2A,37,Bar2A_G1_2A_37,-17068,55730.5
Bar2A,G1_2A,38,Bar2A_G1_2A_38,-17068,55480.5
Bar2A,G1_2A,39,Bar2A_G1_2A_39,-17068,55230.5
Bar2A,G1_2A,40,Bar2A_G1_2A_40,-17068,54980.5
Bar2A,G1_2A,41,Bar2A_G1_2A_41,-17068,54730.5
Bar2A,G1_2A,42,Bar2A_G1_2A_42,-17068,54480.5
Bar2A,G1_2A,43,Bar2A_G1_2A_43,-17068,54230.5
Bar2A,G1_2A,44,Bar2A_G1_2A_44,-17068,53980.5
Bar2A,G1_2A,45,Bar2A_G1_2A_45,-17068,53730.5
Bar2A,G1_2A,46,Bar2A_G1_2A_46,-17068,53480.5
Bar2A,G1_2A,47,Bar2A_G1_2A_47,-17068,53230.5
Bar2A,G1_2A,48,Bar2A_G1_2A_48,-17068,52980.5
Bar2A,G1_2A,49,Bar2A_G1_2A_49,-17068,52730.5
Bar2A,G1_2A,50,Bar2A_G1_2A_50,-17068,52480.5
Bar2A,G1_2A,51,Bar2A_G1_2A_51,-17068,52230.5
Bar2A,G1_2A,52,Bar2A_G1_2A_52,-17068,51980.5
Bar2A,G1_2A,53,Bar2A_G1_2A_53,-17068,51730.5
Bar2A,G1_2A,54,Bar2A_G1_2A_54,-17068,51480.5
Bar2A,G1_2A,55,Bar2A_G1_2A_55,-17068,51230.5
Bar2A,G1_2A,56,Bar2A_G1_2A_56,-17068,50980.5
Bar2A,G1_2A,57,Bar2A_G1_2A_57,-17068,50730.5
Bar2A,G1_2A,58,Bar2A_G1_2A_58,-17068,50480.5
Bar2A,G1_2A,59,Bar2A_G1_2A_59,-17068,50230.5
Bar2A,G1_2A,60,Bar2A_G1_2A_60,-17068,49980.5
Bar2A,G1_2A,61,Bar2A_G1_2A_61,-17068,49730.5
Bar2A,G1_2A,62,Bar2A_G1_2A_62,-17068,49480.5
Bar2A,G1_2A,63,Bar2A_G1_2A_63,-17068,49230.5
Bar2A,G1_2A,64,Bar2A_G1_2A_64,-17068,48980.5
Bar2A,G1_2A,65,Bar2A_G1_2A_65,-17068,48730.5
Bar2A,G1_2A,66,Bar2A_G1_2A_66,-17068,48480.5
Bar2A,G1_2A,67,Bar2A_G1_2A_67,-17068,48230.5
Bar2A,G1_2A,68,Bar2A_G1_2A_68,-17068,47980.5
Bar2A,G1_2A,69,Bar2A_G1_2A_69,-17068,47730.5
Bar2A,G1_2A,70,Bar2A_G1_2A_70,-17068,47480.5
Bar2A,G1_2A,71,Bar2A_G1_2A_71,-17068,47230.5
Bar2A,G1_2A,72,Bar2A_G1_2A_72,-17068,46980.5
Bar2A,G1_2A,73,Bar2A_G1_2A_73,-17068,46730.5
Bar2A,G1_2A,74,Bar2A_G1_2A_74,-17068,46480.5
Bar2A,G1_2A,75,Bar2A_G1_2A_75,-17068,46230.5
Bar2A,G1_2A,76,Bar2A_G1_2A_76,-17068,45980.5
Bar2A,G1_2A,77,Bar2A_G1_2A_77,-17068,45730.5
Bar2A,G1_2A,78,Bar2A_G1_2A_78,-17068,45480.5
Bar2A,G1_2A,79,Bar2A_G1_2A_79,-17068,45230.5
Bar2B,G1_2B,1,Bar2B_G1_2B_01,-16268,64730.5
Bar2B,G1_2B,2,Bar2B_G1_2B_02,-16268,64480.5
Bar2B,G1_2B,3,Bar2B_G1_2B_03,-16268,64230.5
Bar2B,G1_2B,4,Bar2B_G1_2B_04,-16268,63980.5
Bar2B,G1_2B,5,Bar2B_G1_2B_05,-16268,63730.5
Bar2B,G1_2B,6,Bar2B_G1_2B_06,-16268,63480.5
Bar2B,G1_2B,7,Bar2B_G1_2B_07,-16268,63230.5
Bar2B,G1_2B,8,Bar2B_G1_2B_08,-16268,62980.5
Bar2B,G1_2B,9,Bar2B_G1_2B_09,-16268,62730.5
Bar2B,G1_2B,10,Bar2B_G1_2B_10,-16268,62480.5
Bar2B,G1_2B,11,Bar2B_G1_2B_11,-16268,62230.5
Bar2B,G1_2B,12,Bar2B_G1_2B_12,-16268,61980.5
Bar2B,G1_2B,13,Bar2B_G1_2B_13,-16268,61730.5
Bar2B,G1_2B,14,Bar2B_G1_2B_14,-16268,61480.5
Bar2B,G1_2B,15,Bar2B_G1_2B_15,-16268,61230.5
Bar2B,G1_2B,16,Bar2B_G1_2B_16,-16268,60980.5
Bar2B,G1_2B,17,Bar2B_G1_2B_17,-16268,60730.5
Bar2B,G1_2B,18,Bar2B_G1_2B_18,-16268,60480.5
Bar2B,G1_2B,19,Bar2B_G1_2B_19,-16268,60230.5
Bar2B,G1_2B,20,Bar2B_G1_2B_20,-16268,59980.5
Bar2B,G1_2B,21,Bar2B_G1_2B_21,-16268,59730.5
Bar2B,G1_2B,22,Bar2B_G1_2B_22,-16268,59480.5
Bar2B,G1_2B,23,Bar2B_G1_2B_23,-16268,59230.5
Bar2B,G1_2B,24,Bar2B_G1_2B_24,-16268,58980.5
Bar2B,G1_2B,25,Bar2B_G1_2B_25,-16268,58730.5
Bar2B,G1_2B,26,Bar2B_G1_2B_26,-16268,58480.5
Bar2B,G1_2B,27,Bar2B_G1_2B_27,-16268,58230.5
Bar2B,G1_2B,28,Bar2B_G1_2B_28,-16268,57980.5
Bar2B,G1_2B,29,Bar2B_G1_2B_29,-16268,57730.5
Bar2B,G1_2B,30,Bar2B_G1_2B_30,-16268,57480.5
Bar2B,G1_2B,31,Bar2B_G1_2B_31,-16268,57230.5
Bar2B,G1_2B,32,Bar2B_G1_2B_32,-16268,56980.5
Bar2B,G1_2B,33,Bar2B_G1_2B_33,-16268,56730.5
Bar2B,G1_2B,34,Bar2B_G1_2B_34,-16268,56480.5
Bar2B,G1_2B,35,Bar2B_G1_2B_35,-16268,56230.5
Bar2B,G1_2B,36,Bar2B_G1_2B_36,-16268,55980.5
Bar2B,G1_2B,37,Bar2B_G1_2B_37,-16268,55730.5
Bar2B,G1_2B,38,Bar2B_G1_2B_38,-16268,55480.5
Bar2B,G1_2B,39,Bar2B_G1_2B_39,-16268,55230.5
Bar2B,G1_2B,40,Bar2B_G1_2B_40,-16268,54980.5
Bar2B,G1_2B,41,Bar2B_G1_2B_41,-16268,54730.5
Bar2B,G1_2B,42,Bar2B_G1_2B_42,-16268,54480.5
Bar2B,G1_2B,43,Bar2B_G1_2B_43,-16268,54230.5
Bar2B,G1_2B,44,Bar2B_G1_2B_44,-16268,53980.5
Bar2B,G1_2B,45,Bar2B_G1_2B_45,-16268,53730.5
Bar2B,G1_2B,46,Bar2B_G1_2B_46,-16268,53480.5
Bar2B,G1_2B,47,Bar2B_G1_2B_47,-16268,53230.5
Bar2B,G1_2B,48,Bar2B_G1_2B_48,-16268,52980.5
Bar2B,G1_2B,49,Bar2B_G1_2B_49,-16268,52730.5
Bar2B,G1_2B,50,Bar2B_G1_2B_50,-16268,52480.5
Bar2B,G1_2B,51,Bar2B_G1_2B_51,-16268,52230.5
Bar2B,G1_2B,52,Bar2B_G1_2B_52,-16268,51980.5
Bar2B,G1_2B,53,Bar2B_G1_2B_53,-16268,51730.5
Bar2B,G1_2B,54,Bar2B_G1_2B_54,-16268,51480.5
Bar2B,G1_2B,55,Bar2B_G1_2B_55,-16268,51230.5
Bar2B,G1_2B,56,Bar2B_G1_2B_56,-16268,50980.5
Bar2B,G1_2B,57,Bar2B_G1_2B_57,-16268,50730.5
Bar2B,G1_2B,58,Bar2B_G1_2B_58,-16268,50480.5
Bar2B,G1_2B,59,Bar2B_G1_2B_59,-16268,50230.5
Bar2B,G1_2B,60,Bar2B_G1_2B_60,-16268,49980.5
Bar2B,G1_2B,61,Bar2B_G1_2B_61,-16268,49730.5
Bar2B,G1_2B,62,Bar2B_G1_2B_62,-16268,49480.5
Bar2B,G1_2B,63,Bar2B_G1_2B_63,-16268,49230.5
Bar2B,G1_2B,64,Bar2B_G1_2B_64,-16268,48980.5
Bar2B,G1_2B,65,Bar2B_G1_2B_65,-16268,48730.5
Bar2B,G1_2B,66,Bar2B_G1_2B_66,-16268,48480.5
Bar2B,G1_2B,67,Bar2B_G1_2B_67,-16268,48230.5
Bar2B,G1_2B,68,Bar2B_G1_2B_68,-16268,47980.5
Bar2B,G1_2B,69,Bar2B_G1_2B_69,-16268,47730.5
Bar2B,G1_2B,70,Bar2B_G1_2B_70,-16268,47480.5
Bar2B,G1_2B,71,Bar2B_G1_2B_71,-16268,47230.5
Bar2B,G1_2B,72,Bar2B_G1_2B_72,-16268,46980.5
Bar2B,G1_2B,73,Bar2B_G1_2B_73,-16268,46730.5
Bar2B,G1_2B,74,Bar2B_G1_2B_74,-16268,46480.5
Bar2B,G1_2B,75,Bar2B_G1_2B_75,-16268,46230.5
Bar2B,G1_2B,76,Bar2B_G1_2B_76,-16268,45980.5
Bar2B,G1_2B,77,Bar2B_G1_2B_77,-16268,45730.5
Bar2B,G1_2B,78,Bar2B_G1_2B_78,-16268,45480.5
Bar2B,G1_2B,79,Bar2B_G1_2B_79,-16268,45230.5
Bar2C,G1_2C,1,Bar2C_G1_2C_01,-15468,64730.5
Bar2C,G1_2C,2,Bar2C_G1_2C_02,-15468,64480.5
Bar2C,G1_2C,3,Bar2C_G1_2C_03,-15468,64230.5
Bar2C,G1_2C,4,Bar2C_G1_2C_04,-15468,63980.5
Bar2C,G1_2C,5,Bar2C_G1_2C_05,-15468,63730.5
Bar2C,G1_2C,6,Bar2C_G1_2C_06,-15468,63480.5
Bar2C,G1_2C,7,Bar2C_G1_2C_07,-15468,63230.5
Bar2C,G1_2C,8,Bar2C_G1_2C_08,-15468,62980.5
Bar2C,G1_2C,9,Bar2C_G1_2C_09,-15468,62730.5
Bar2C,G1_2C,10,Bar2C_G1_2C_10,-15468,62480.5
Bar2C,G1_2C,11,Bar2C_G1_2C_11,-15468,62230.5
Bar2C,G1_2C,12,Bar2C_G1_2C_12,-15468,61980.5
Bar2C,G1_2C,13,Bar2C_G1_2C_13,-15468,61730.5
Bar2C,G1_2C,14,Bar2C_G1_2C_14,-15468,61480.5
Bar2C,G1_2C,15,Bar2C_G1_2C_15,-15468,61230.5
Bar2C,G1_2C,16,Bar2C_G1_2C_16,-15468,60980.5
Bar2C,G1_2C,17,Bar2C_G1_2C_17,-15468,60730.5
Bar2C,G1_2C,18,Bar2C_G1_2C_18,-15468,60480.5
Bar2C,G1_2C,19,Bar2C_G1_2C_19,-15468,60230.5
Bar2C,G1_2C,20,Bar2C_G1_2C_20,-15468,59980.5
Bar2C,G1_2C,21,Bar2C_G1_2C_21,-15468,59730.5
Bar2C,G1_2C,22,Bar2C_G1_2C_22,-15468,59480.5
Bar2C,G1_2C,23,Bar2C_G1_2C_23,-15468,59230.5
Bar2C,G1_2C,24,Bar2C_G1_2C_24,-15468,58980.5
Bar2C,G1_2C,25,Bar2C_G1_2C_25,-15468,58730.5
Bar2C,G1_2C,26,Bar2C_G1_2C_26,-15468,58480.5
Bar2C,G1_2C,27,Bar2C_G1_2C_27,-15468,58230.5
Bar2C,G1_2C,28,Bar2C_G1_2C_28,-15468,57980.5
Bar2C,G1_2C,29,Bar2C_G1_2C_29,-15468,57730.5
Bar2C,G1_2C,30,Bar2C_G1_2C_30,-15468,57480.5
Bar2C,G1_2C,31,Bar2C_G1_2C_31,-15468,57230.5
Bar2C,G1_2C,32,Bar2C_G1_2C_32,-15468,56980.5
Bar2C,G1_2C,33,Bar2C_G1_2C_33,-15468,56730.5
Bar2C,G1_2C,34,Bar2C_G1_2C_34,-15468,56480.5
Bar2C,G1_2C,35,Bar2C_G1_2C_35,-15468,56230.5
Bar2C,G1_2C,36,Bar2C_G1_2C_36,-15468,55980.5
Bar2C,G1_2C,37,Bar2C_G1_2C_37,-15468,55730.5
Bar2C,G1_2C,38,Bar2C_G1_2C_38,-15468,55480.5
Bar2C,G1_2C,39,Bar2C_G1_2C_39,-15468,55230.5
Bar2C,G1_2C,40,Bar2C_G1_2C_40,-15468,54980.5
Bar2C,G1_2C,41,Bar2C_G1_2C_41,-15468,54730.5
Bar2C,G1_2C,42,Bar2C_G1_2C_42,-15468,54480.5
Bar2C,G1_2C,43,Bar2C_G1_2C_43,-15468,54230.5
Bar2C,G1_2C,44,Bar2C_G1_2C_44,-15468,53980.5
Bar2C,G1_2C,45,Bar2C_G1_2C_45,-15468,53730.5
Bar2C,G1_2C,46,Bar2C_G1_2C_46,-15468,53480.5
Bar2C,G1_2C,47,Bar2C_G1_2C_47,-15468,53230.5
Bar2C,G1_2C,48,Bar2C_G1_2C_48,-15468,52980.5
Bar2C,G1_2C,49,Bar2C_G1_2C_49,-15468,52730.5
Bar2C,G1_2C,50,Bar2C_G1_2C_50,-15468,52480.5
Bar2C,G1_2C,51,Bar2C_G1_2C_51,-15468,52230.5
Bar2C,G1_2C,52,Bar2C_G1_2C_52,-15468,51980.5
Bar2C,G1_2C,53,Bar2C_G1_2C_53,-15468,51730.5
Bar2C,G1_2C,54,Bar2C_G1_2C_54,-15468,51480.5
Bar2C,G1_2C,55,Bar2C_G1_2C_55,-15468,51230.5
Bar2C,G1_2C,56,Bar2C_G1_2C_56,-15468,50980.5
Bar2C,G1_2C,57,Bar2C_G1_2C_57,-15468,50730.5
Bar2C,G1_2C,58,Bar2C_G1_2C_58,-15468,50480.5
Bar2C,G1_2C,59,Bar2C_G1_2C_59,-15468,50230.5
Bar2C,G1_2C,60,Bar2C_G1_2C_60,-15468,49980.5
Bar2C,G1_2C,61,Bar2C_G1_2C_61,-15468,49730.5
Bar2C,G1_2C,62,Bar2C_G1_2C_62,-15468,49480.5
Bar2C,G1_2C,63,Bar2C_G1_2C_63,-15468,49230.5
Bar2C,G1_2C,64,Bar2C_G1_2C_64,-15468,48980.5
Bar2C,G1_2C,65,Bar2C_G1_2C_65,-15468,48730.5
Bar2C,G1_2C,66,Bar2C_G1_2C_66,-15468,48480.5
Bar2C,G1_2C,67,Bar2C_G1_2C_67,-15468,48230.5
Bar2C,G1_2C,68,Bar2C_G1_2C_68,-15468,47980.5
Bar2C,G1_2C,69,Bar2C_G1_2C_69,-15468,47730.5
Bar2C,G1_2C,70,Bar2C_G1_2C_70,-15468,47480.5
Bar2C,G1_2C,71,Bar2C_G1_2C_71,-15468,47230.5
Bar2C,G1_2C,72,Bar2C_G1_2C_72,-15468,46980.5
Bar2C,G1_2C,73,Bar2C_G1_2C_73,-15468,46730.5
Bar2C,G1_2C,74,Bar2C_G1_2C_74,-15468,46480.5
Bar2C,G1_2C,75,Bar2C_G1_2C_75,-15468,46230.5
Bar2C,G1_2C,76,Bar2C_G1_2C_76,-15468,45980.5
Bar2C,G1_2C,77,Bar2C_G1_2C_77,-15468,45730.5
Bar2C,G1_2C,78,Bar2C_G1_2C_78,-15468,45480.5
Bar2C,G1_2C,79,Bar2C_G1_2C_79,-15468,45230.5
Bar2D,G1_2D,1,Bar2D_G1_2D_01,-14468,64730.5
Bar2D,G1_2D,2,Bar2D_G1_2D_02,-14468,64480.5
Bar2D,G1_2D,3,Bar2D_G1_2D_03,-14468,64230.5
Bar2D,G1_2D,4,Bar2D_G1_2D_04,-14468,63980.5
Bar2D,G1_2D,5,Bar2D_G1_2D_05,-14468,63730.5
Bar2D,G1_2D,6,Bar2D_G1_2D_06,-14468,63480.5
Bar2D,G1_2D,7,Bar2D_G1_2D_07,-14468,63230.5
Bar2D,G1_2D,8,Bar2D_G1_2D_08,-14468,62980.5
Bar2D,G1_2D,9,Bar2D_G1_2D_09,-14468,62730.5
Bar2D,G1_2D,10,Bar2D_G1_2D_10,-14468,62480.5
Bar2D,G1_2D,11,Bar2D_G1_2D_11,-14468,62230.5
Bar2D,G1_2D,12,Bar2D_G1_2D_12,-14468,61980.5
Bar2D,G1_2D,13,Bar2D_G1_2D_13,-14468,61730.5
Bar2D,G1_2D,14,Bar2D_G1_2D_14,-14468,61480.5
Bar2D,G1_2D,15,Bar2D_G1_2D_15,-14468,61230.5
Bar2D,G1_2D,16,Bar2D_G1_2D_16,-14468,60980.5
Bar2D,G1_2D,17,Bar2D_G1_2D_17,-14468,60730.5
Bar2D,G1_2D,18,Bar2D_G1_2D_18,-14468,60480.5
Bar2D,G1_2D,19,Bar2D_G1_2D_19,-14468,60230.5
Bar2D,G1_2D,20,Bar2D_G1_2D_20,-14468,59980.5
Bar2D,G1_2D,21,Bar2D_G1_2D_21,-14468,59730.5
Bar2D,G1_2D,22,Bar2D_G1_2D_22,-14468,59480.5
Bar2D,G1_2D,23,Bar2D_G1_2D_23,-14468,59230.5
Bar2D,G1_2D,24,Bar2D_G1_2D_24,-14468,58980.5
Bar2D,G1_2D,25,Bar2D_G1_2D_25,-14468,58730.5
Bar2D,G1_2D,26,Bar2D_G1_2D_26,-14468,58480.5
Bar2D,G1_2D,27,Bar2D_G1_2D_27,-14468,58230.5
Bar2D,G1_2D,28,Bar2D_G1_2D_28,-14468,57980.5
Bar2D,G1_2D,29,Bar2D_G1_2D_29,-14468,57730.5
Bar2D,G1_2D,30,Bar2D_G1_2D_30,-14468,57480.5
Bar2D,G1_2D,31,Bar2D_G1_2D_31,-14468,57230.5
Bar2D,G1_2D,32,Bar2D_G1_2D_32,-14468,56980.5
Bar2D,G1_2D,33,Bar2D_G1_2D_33,-14468,56730.5
Bar2D,G1_2D,34,Bar2D_G1_2D_34,-14468,56480.5
Bar2D,G1_2D,35,Bar2D_G1_2D_35,-14468,56230.5
Bar2D,G1_2D,36,Bar2D_G1_2D_36,-14468,55980.5
Bar2D,G1_2D,37,Bar2D_G1_2D_37,-14468,55730.5
Bar2D,G1_2D,38,Bar2D_G1_2D_38,-14468,55480.5
Bar2D,G1_2D,39,Bar2D_G1_2D_39,-14468,55230.5
Bar2D,G1_2D,40,Bar2D_G1_2D_40,-14468,54980.5
Bar2D,G1_2D,41,Bar2D_G1_2D_41,-14468,54730.5
Bar2D,G1_2D,42,Bar2D_G1_2D_42,-14468,54480.5
Bar2D,G1_2D,43,Bar2D_G1_2D_43,-14468,54230.5
Bar2D,G1_2D,44,Bar2D_G1_2D_44,-14468,53980.5
Bar2D,G1_2D,45,Bar2D_G1_2D_45,-14468,53730.5
Bar2D,G1_2D,46,Bar2D_G1_2D_46,-14468,53480.5
Bar2D,G1_2D,47,Bar2D_G1_2D_47,-14468,53230.5
Bar2D,G1_2D,48,Bar2D_G1_2D_48,-14468,52980.5
Bar2D,G1_2D,49,Bar2D_G1_2D_49,-14468,52730.5
Bar2D,G1_2D,50,Bar2D_G1_2D_50,-14468,52480.5
Bar2D,G1_2D,51,Bar2D_G1_2D_51,-14468,52230.5
Bar2D,G1_2D,52,Bar2D_G1_2D_52,-14468,51980.5
Bar2D,G1_2D,53,Bar2D_G1_2D_53,-14468,51730.5
Bar2D,G1_2D,54,Bar2D_G1_2D_54,-14468,51480.5
Bar2D,G1_2D,55,Bar2D_G1_2D_55,-14468,51230.5
Bar2D,G1_2D,56,Bar2D_G1_2D_56,-14468,50980.5
Bar2D,G1_2D,57,Bar2D_G1_2D_57,-14468,50730.5
Bar2D,G1_2D,58,Bar2D_G1_2D_58,-14468,50480.5
Bar2D,G1_2D,59,Bar2D_G1_2D_59,-14468,50230.5
Bar2D,G1_2D,60,Bar2D_G1_2D_60,-14468,49980.5
Bar2D,G1_2D,61,Bar2D_G1_2D_61,-14468,49730.5
Bar2D,G1_2D,62,Bar2D_G1_2D_62,-14468,49480.5
Bar2D,G1_2D,63,Bar2D_G1_2D_63,-14468,49230.5
Bar2D,G1_2D,64,Bar2D_G1_2D_64,-14468,48980.5
Bar2D,G1_2D,65,Bar2D_G1_2D_65,-14468,48730.5
Bar2D,G1_2D,66,Bar2D_G1_2D_66,-14468,48480.5
Bar2D,G1_2D,67,Bar2D_G1_2D_67,-14468,48230.5
Bar2D,G1_2D,68,Bar2D_G1_2D_68,-14468,47980.5
Bar2D,G1_2D,69,Bar2D_G1_2D_69,-14468,47730.5
Bar2D,G1_2D,70,Bar2D_G1_2D_70,-14468,47480.5
Bar2D,G1_2D,71,Bar2D_G1_2D_71,-14468,47230.5
Bar2D,G1_2D,72,Bar2D_G1_2D_72,-14468,46980.5
Bar2D,G1_2D,73,Bar2D_G1_2D_73,-14468,46730.5
Bar2D,G1_2D,74,Bar2D_G1_2D_74,-14468,46480.5
Bar2D,G1_2D,75,Bar2D_G1_2D_75,-14468,46230.5
Bar2D,G1_2D,76,Bar2D_G1_2D_76,-14468,45980.5
Bar2D,G1_2D,77,Bar2D_G1_2D_77,-14468,45730.5
Bar2D,G1_2D,78,Bar2D_G1_2D_78,-14468,45480.5
Bar2D,G1_2D,79,Bar2D_G1_2D_79,-14468,45230.5
Bar2E,G1_2E,1,Bar2E_G1_2E_01,-13468,64730.5
Bar2E,G1_2E,2,Bar2E_G1_2E_02,-13468,64480.5
Bar2E,G1_2E,3,Bar2E_G1_2E_03,-13468,64230.5
Bar2E,G1_2E,4,Bar2E_G1_2E_04,-13468,63980.5
Bar2E,G1_2E,5,Bar2E_G1_2E_05,-13468,63730.5
Bar2E,G1_2E,6,Bar2E_G1_2E_06,-13468,63480.5
Bar2E,G1_2E,7,Bar2E_G1_2E_07,-13468,63230.5
Bar2E,G1_2E,8,Bar2E_G1_2E_08,-13468,62980.5
Bar2E,G1_2E,9,Bar2E_G1_2E_09,-13468,62730.5
Bar2E,G1_2E,10,Bar2E_G1_2E_10,-13468,62480.5
Bar2E,G1_2E,11,Bar2E_G1_2E_11,-13468,62230.5
Bar2E,G1_2E,12,Bar2E_G1_2E_12,-13468,61980.5
Bar2E,G1_2E,13,Bar2E_G1_2E_13,-13468,61730.5
Bar2E,G1_2E,14,Bar2E_G1_2E_14,-13468,61480.5
Bar2E,G1_2E,15,Bar2E_G1_2E_15,-13468,61230.5
Bar2E,G1_2E,16,Bar2E_G1_2E_16,-13468,60980.5
Bar2E,G1_2E,17,Bar2E_G1_2E_17,-13468,60730.5
Bar2E,G1_2E,18,Bar2E_G1_2E_18,-13468,60480.5
Bar2E,G1_2E,19,Bar2E_G1_2E_19,-13468,60230.5
Bar2E,G1_2E,20,Bar2E_G1_2E_20,-13468,59980.5
Bar2E,G1_2E,21,Bar2E_G1_2E_21,-13468,59730.5
Bar2E,G1_2E,22,Bar2E_G1_2E_22,-13468,59480.5
Bar2E,G1_2E,23,Bar2E_G1_2E_23,-13468,59230.5
Bar2E,G1_2E,24,Bar2E_G1_2E_24,-13468,58980.5
Bar2E,G1_2E,25,Bar2E_G1_2E_25,-13468,58730.5
Bar2E,G1_2E,26,Bar2E_G1_2E_26,-13468,58480.5
Bar2E,G1_2E,27,Bar2E_G1_2E_27,-13468,58230.5
Bar2E,G1_2E,28,Bar2E_G1_2E_28,-13468,57980.5
Bar2E,G1_2E,29,Bar2E_G1_2E_29,-13468,57730.5
Bar2E,G1_2E,30,Bar2E_G1_2E_30,-13468,57480.5
Bar2E,G1_2E,31,Bar2E_G1_2E_31,-13468,57230.5
Bar2E,G1_2E,32,Bar2E_G1_2E_32,-13468,56980.5
Bar2E,G1_2E,33,Bar2E_G1_2E_33,-13468,56730.5
Bar2E,G1_2E,34,Bar2E_G1_2E_34,-13468,56480.5
